CustomerID,gender,SeniorCitizen,Partner,Dependents,tenure_months,num_products,monthly_charges,total_charges,support_tickets_6mo,avg_response_time_hrs,login_frequency_weekly,feature_usage_score,payment_delay_days,nps_score,contract_type,payment_method,internet_service,plan_tier,referral_source,Churn
CUST-04990,Female,1,Yes,Yes,47,4,49.17,2314.68,10,6.37,15,49.78,10,9.0,Month-to-Month,Bank Transfer,DSL,Premium,Referral,0
CUST-04991,Male,1,Yes,No,38,2,54.67,2060.66,13,2.15,3,68.69,14,7.0,One-Year,Check,Fiber Optic,Basic,Organic,0
CUST-04992,Male,1,No,Yes,71,1,56.95,3965.2,11,9.29,2,75.53,8,10.0,Month-to-Month,PayPal,Fiber Optic,Basic,Organic,0
CUST-04993,Male,0,Yes,Yes,40,5,34.0,1298.26,3,0.15,16,56.57,16,0.0,Two-Year,Check,Fiber Optic,Basic,Social,0
CUST-04994,Female,1,No,No,46,4,55.59,2568.86,4,6.95,12,87.59,12,8.0,One-Year,Check,Fiber Optic,Standard,Referral,0
CUST-04995,Female,1,No,Yes,16,5,64.67,1080.08,2,13.01,7,64.2,7,10.0,Month-to-Month,Credit Card,DSL,Standard,Social,0
CUST-04996,Female,1,No,No,54,5,50.93,2750.94,1,,15,33.8,12,9.0,Month-to-Month,Credit Card,None,Premium,Organic,0
CUST-04997,Female,1,No,No,59,2,36.53,2293.79,11,3.73,18,37.63,13,10.0,One-Year,PayPal,None,Basic,Referral,0
CUST-04998,Female,0,No,No,49,3,57.34,2763.72,10,9.26,10,85.85,14,5.0,Month-to-Month,Check,DSL,Basic,Social,0
CUST-04999,Female,1,Yes,No,36,5,68.09,2473.52,2,0.47,17,25.98,19,10.0,Month-to-Month,PayPal,None,Basic,Paid,0
CUST-05000,Male,0,No,No,15,1,92.07,1445.65,10,2.5,6,14.25,8,4.0,One-Year,Bank Transfer,None,Basic,Referral,0
CUST-05001,Male,0,No,No,3,5,91.12,326.66,6,0.09,17,75.23,16,2.0,One-Year,Bank Transfer,Fiber Optic,Premium,Paid,0
CUST-05002,Female,1,Yes,No,45,1,40.27,1844.88,13,5.55,12,42.75,13,9.0,Month-to-Month,Bank Transfer,Fiber Optic,Premium,Organic,0
CUST-05003,Female,0,No,No,49,2,23.67,1213.12,10,2.07,4,,22,7.0,One-Year,Credit Card,None,Basic,Referral,0
CUST-05004,Female,1,Yes,Yes,55,3,50.38,2773.67,4,1.42,12,82.96,18,7.0,Month-to-Month,PayPal,DSL,Basic,Referral,0
CUST-05005,Male,0,Yes,No,68,4,35.71,2511.67,7,12.8,6,18.5,8,4.0,One-Year,PayPal,DSL,Basic,Social,0
CUST-05006,Female,1,No,Yes,36,2,59.58,2209.0,3,0.98,1,73.24,6,10.0,Month-to-Month,PayPal,DSL,Premium,Social,0
CUST-05007,Male,1,No,Yes,59,5,117.93,6915.53,13,3.74,9,34.02,11,3.0,One-Year,Check,Fiber Optic,Basic,Referral,0
CUST-05008,Male,1,No,No,51,4,38.11,1959.54,7,1.98,1,71.24,10,6.0,Month-to-Month,PayPal,DSL,Basic,Social,0
CUST-05009,Female,1,Yes,No,20,4,51.89,960.38,13,6.35,8,77.29,16,4.0,Month-to-Month,PayPal,Fiber Optic,Basic,Social,0
CUST-05010,Female,1,No,Yes,61,4,92.51,5719.29,7,0.4,17,15.73,7,3.0,Month-to-Month,Credit Card,DSL,Standard,Social,0
CUST-05011,Female,1,Yes,No,4,1,70.92,294.88,7,8.21,1,82.48,27,7.0,Two-Year,Credit Card,Fiber Optic,Premium,Organic,0
CUST-05012,Female,0,Yes,Yes,43,5,24.39,1116.33,2,6.42,13,61.85,25,1.0,Two-Year,Check,Fiber Optic,Standard,Referral,0
CUST-05013,Female,1,No,Yes,67,4,36.17,2417.86,14,3.54,4,85.91,18,1.0,Month-to-Month,PayPal,Fiber Optic,Premium,Paid,0
CUST-05014,Female,0,No,No,47,1,113.52,5242.86,10,0.1,11,3.14,19,7.0,One-Year,Credit Card,DSL,Basic,Organic,0
CUST-05015,Female,1,Yes,Yes,67,4,30.32,2163.07,4,5.82,12,75.68,8,4.0,Two-Year,Credit Card,DSL,Standard,Paid,0
CUST-05016,Female,1,No,No,4,1,83.51,340.59,12,5.12,15,98.59,16,1.0,Month-to-Month,Check,DSL,Premium,Social,0
CUST-05017,Female,1,Yes,No,38,4,99.23,3720.83,3,1.35,13,70.29,1,10.0,Month-to-Month,PayPal,DSL,Standard,Organic,0
CUST-05018,Female,0,Yes,No,56,3,46.54,2663.75,1,4.42,4,91.78,4,10.0,Month-to-Month,Bank Transfer,DSL,Basic,Social,0
CUST-05019,Female,0,Yes,No,46,1,92.51,4357.15,10,2.67,7,41.48,15,6.0,Month-to-Month,Bank Transfer,None,Standard,Paid,0
CUST-05020,Male,0,No,Yes,63,2,36.99,2320.22,11,7.48,11,70.16,2,4.0,Month-to-Month,PayPal,Fiber Optic,Basic,Organic,0
CUST-05021,Female,1,No,No,33,1,48.48,1594.71,8,6.53,5,56.72,28,10.0,Two-Year,PayPal,Fiber Optic,Standard,Paid,0
CUST-05022,Male,1,Yes,Yes,49,5,51.18,2519.83,10,0.08,16,33.52,22,2.0,One-Year,PayPal,Fiber Optic,Standard,Paid,1
CUST-05023,Female,0,No,Yes,30,5,119.64,3533.76,3,3.77,11,62.32,20,0.0,One-Year,Bank Transfer,DSL,Premium,Organic,0
CUST-05024,Male,1,No,Yes,62,5,41.46,2535.81,4,0.13,13,36.08,26,6.0,One-Year,Credit Card,DSL,Standard,Referral,0
CUST-05025,Male,0,Yes,Yes,9,3,32.92,385.38,5,4.75,13,94.94,12,6.0,Month-to-Month,PayPal,None,Standard,Organic,0
CUST-05026,Male,1,Yes,Yes,19,2,112.57,2132.2,3,1.14,7,79.76,25,3.0,One-Year,PayPal,None,Basic,Organic,0
CUST-05027,Male,0,No,Yes,7,5,36.19,211.47,3,12.76,14,87.09,2,7.0,One-Year,PayPal,Fiber Optic,Basic,Organic,0
CUST-05028,Male,1,No,No,50,2,107.93,5373.8,0,7.37,12,63.57,24,2.0,Month-to-Month,Check,None,Premium,Paid,0
CUST-05029,Female,0,Yes,No,17,3,85.05,1499.42,3,8.45,16,84.05,3,3.0,Month-to-Month,Credit Card,Fiber Optic,Standard,Organic,0
CUST-05030,Male,1,No,Yes,23,1,77.69,1687.99,8,3.37,6,36.68,3,1.0,Month-to-Month,PayPal,Fiber Optic,Premium,Organic,0
CUST-05031,Female,0,No,No,60,5,95.13,5720.76,5,4.63,11,66.14,22,1.0,One-Year,Credit Card,DSL,Standard,Referral,0
CUST-05032,Female,0,Yes,No,26,1,92.6,2530.71,6,1.42,17,33.38,21,1.0,One-Year,Bank Transfer,Fiber Optic,Standard,Organic,0
CUST-05033,Female,0,No,Yes,11,1,31.05,443.13,13,,7,59.45,9,0.0,Month-to-Month,PayPal,DSL,Premium,Paid,0
CUST-05034,Female,0,No,No,2,5,119.95,268.55,0,1.23,16,7.14,4,2.0,Month-to-Month,Bank Transfer,None,Premium,Paid,0
CUST-05035,Female,1,No,Yes,17,5,114.19,2007.03,12,7.91,6,79.2,8,5.0,One-Year,Credit Card,DSL,Standard,Referral,0
CUST-05036,Female,0,No,Yes,65,5,109.66,7193.19,0,1.01,2,42.17,13,4.0,Month-to-Month,Bank Transfer,None,Standard,Referral,0
CUST-05037,Male,0,Yes,No,39,5,82.23,3200.64,7,1.18,0,98.4,6,2.0,One-Year,PayPal,Fiber Optic,Basic,Paid,0
CUST-05038,Male,1,No,No,71,1,72.28,5178.06,1,3.14,9,85.82,28,1.0,One-Year,Credit Card,Fiber Optic,Premium,Social,0
CUST-05039,Male,0,Yes,Yes,16,2,73.63,1267.47,7,1.04,8,61.44,26,0.0,Two-Year,Credit Card,DSL,Basic,Referral,0
CUST-05040,Female,1,No,Yes,25,4,21.49,474.15,13,10.33,5,26.59,12,6.0,Month-to-Month,Credit Card,None,Basic,Organic,1
CUST-05041,Female,0,Yes,Yes,12,2,69.95,868.2,0,,17,62.99,9,9.0,One-Year,Bank Transfer,DSL,Standard,Referral,0
CUST-05042,Male,1,Yes,Yes,29,4,82.38,2407.01,7,0.64,16,75.67,5,2.0,One-Year,PayPal,DSL,Standard,Organic,0
CUST-05043,Male,0,No,Yes,40,5,85.87,3439.98,6,2.64,12,47.22,5,8.0,Month-to-Month,Credit Card,None,Basic,Social,0
CUST-05044,Female,1,Yes,Yes,58,5,53.21,3087.14,6,2.12,15,59.25,2,7.0,One-Year,Bank Transfer,DSL,Basic,Social,0
CUST-05045,Female,0,Yes,Yes,27,4,67.13,1824.05,9,0.3,11,87.63,11,8.0,Month-to-Month,Bank Transfer,DSL,Standard,Social,0
CUST-05046,Male,0,Yes,No,55,4,83.63,4615.49,4,2.34,12,13.72,26,3.0,One-Year,PayPal,DSL,Standard,Referral,1
CUST-05047,Male,0,Yes,No,45,3,62.83,2883.31,11,4.32,4,49.95,21,6.0,One-Year,PayPal,Fiber Optic,Standard,Paid,0
CUST-05048,Female,1,No,No,21,1,116.21,2464.31,3,9.64,0,86.59,1,6.0,Two-Year,PayPal,DSL,Basic,Organic,0
CUST-05049,Female,1,Yes,Yes,65,3,90.54,5876.48,5,11.73,11,39.12,12,5.0,Two-Year,PayPal,None,Basic,Social,0
CUST-05050,Male,1,No,No,31,5,20.13,581.95,7,1.55,2,88.41,9,8.0,Two-Year,PayPal,Fiber Optic,Basic,Social,0
CUST-05051,Male,0,No,Yes,11,5,22.33,221.99,13,3.69,3,55.82,22,6.0,One-Year,Credit Card,DSL,Basic,Organic,1
CUST-05052,Female,0,No,No,69,2,89.03,6156.13,8,0.31,10,40.14,15,6.0,One-Year,PayPal,DSL,Standard,Referral,0
CUST-05053,Male,0,No,Yes,65,4,61.26,3946.89,12,1.92,6,99.16,20,8.0,One-Year,Credit Card,Fiber Optic,Basic,Paid,0
CUST-05054,Male,0,No,No,4,2,103.95,463.08,2,1.79,7,16.19,1,2.0,One-Year,Bank Transfer,DSL,Standard,Social,0
CUST-05055,Male,1,No,Yes,65,3,37.3,2446.1,1,1.3,11,,10,7.0,Two-Year,Credit Card,Fiber Optic,Basic,Organic,0
CUST-05056,Female,1,No,No,68,4,21.38,1511.2,7,2.67,16,21.98,10,,Month-to-Month,Bank Transfer,Fiber Optic,Standard,Referral,0
CUST-05057,Female,0,No,No,59,3,58.81,3437.74,13,10.86,0,98.31,26,1.0,One-Year,Check,DSL,Basic,Social,0
CUST-05058,Male,0,Yes,No,19,4,93.61,1736.97,3,2.65,5,15.02,22,7.0,Month-to-Month,Credit Card,Fiber Optic,Basic,Organic,0
CUST-05059,Male,1,Yes,No,45,1,117.17,5329.58,3,6.85,6,11.94,2,3.0,Month-to-Month,Bank Transfer,DSL,Premium,Paid,0
CUST-05060,Male,1,Yes,No,39,2,108.37,4232.75,2,2.72,4,26.39,4,7.0,One-Year,Credit Card,Fiber Optic,Standard,Referral,0
CUST-05061,Female,0,Yes,Yes,45,5,68.41,3068.21,13,0.78,1,60.86,22,,One-Year,Check,DSL,Standard,Referral,0
CUST-05062,Female,0,Yes,Yes,44,4,101.28,4491.33,1,19.33,5,26.48,10,2.0,Month-to-Month,Check,DSL,Basic,Social,0
CUST-05063,Male,0,Yes,No,46,5,27.03,1276.59,9,1.22,3,32.71,15,6.0,Month-to-Month,PayPal,DSL,Basic,Social,0
CUST-05064,Male,1,No,Yes,37,5,77.23,2794.62,5,0.89,17,53.41,11,5.0,Month-to-Month,Credit Card,Fiber Optic,Premium,Paid,0
CUST-05065,Female,1,Yes,Yes,50,2,112.43,5690.72,6,0.15,7,63.61,9,10.0,One-Year,Check,DSL,Standard,Paid,0
CUST-05066,Female,0,No,Yes,38,2,59.64,2245.74,10,8.0,6,57.98,3,1.0,Month-to-Month,Credit Card,Fiber Optic,Basic,Referral,0
CUST-05067,Male,1,Yes,No,2,2,116.01,317.02,6,0.01,13,61.5,12,3.0,One-Year,Credit Card,Fiber Optic,Premium,Paid,0
CUST-05068,Female,0,No,Yes,3,3,42.07,59.53,0,11.57,11,67.09,23,,Month-to-Month,PayPal,None,Premium,Referral,0
CUST-05069,Female,0,No,No,69,2,30.56,2124.74,8,1.02,5,87.73,17,7.0,One-Year,Check,DSL,Standard,Referral,0
CUST-05070,Male,1,No,No,65,2,72.48,4701.67,0,1.57,5,67.51,5,2.0,Month-to-Month,Credit Card,Fiber Optic,Standard,Referral,0
CUST-05071,Male,0,Yes,Yes,42,1,110.72,4551.68,12,0.7,0,72.09,8,7.0,Month-to-Month,Check,Fiber Optic,Standard,Social,1
CUST-05072,Male,0,Yes,Yes,13,2,51.13,697.57,14,2.76,4,39.65,21,1.0,Month-to-Month,Credit Card,Fiber Optic,Premium,Social,1
CUST-05073,Male,1,No,No,56,5,100.02,5504.7,12,0.55,7,94.47,18,8.0,One-Year,Credit Card,Fiber Optic,Standard,Paid,0
CUST-05074,Male,0,Yes,Yes,11,3,36.92,391.53,6,3.39,8,80.83,29,8.0,Two-Year,Check,DSL,Standard,Social,0
CUST-05075,Female,1,No,Yes,27,4,94.56,2608.25,6,3.85,4,58.28,15,7.0,One-Year,Check,DSL,Premium,Organic,0
CUST-05076,Male,1,No,No,24,3,75.7,1790.36,8,0.84,17,44.84,28,10.0,Two-Year,Credit Card,Fiber Optic,Standard,Paid,0
CUST-05077,Female,0,Yes,Yes,1,3,37.5,0.0,12,0.7,15,1.89,23,,One-Year,Bank Transfer,Fiber Optic,Standard,Organic,1
CUST-05078,Male,0,No,No,58,4,91.81,5364.92,11,1.75,8,98.65,26,7.0,Month-to-Month,Bank Transfer,Fiber Optic,Basic,Referral,0
CUST-05079,Female,0,No,No,37,1,91.38,3368.42,7,1.93,16,14.15,5,8.0,Month-to-Month,Credit Card,Fiber Optic,Standard,Paid,0
CUST-05080,Male,0,No,No,23,2,71.54,1625.25,12,7.61,6,50.91,11,7.0,One-Year,Check,Fiber Optic,Basic,Paid,0
CUST-05081,Female,1,Yes,No,37,1,42.55,1637.98,6,5.61,13,34.18,10,8.0,Month-to-Month,Bank Transfer,Fiber Optic,Premium,Referral,1
CUST-05082,Female,1,No,Yes,1,1,33.23,0.0,11,4.73,15,32.61,3,8.0,Two-Year,Check,Fiber Optic,Premium,Referral,0
CUST-05083,Female,0,Yes,Yes,32,4,115.73,3680.24,3,3.54,12,41.95,15,4.0,Month-to-Month,Credit Card,Fiber Optic,Basic,Paid,0
CUST-05084,Male,0,No,No,37,1,85.58,3209.83,6,3.83,6,57.24,1,1.0,Month-to-Month,Bank Transfer,Fiber Optic,Standard,Paid,0
CUST-05085,Female,1,No,Yes,25,2,100.92,2461.51,12,5.55,14,1.0,21,0.0,Month-to-Month,PayPal,Fiber Optic,Basic,Referral,1
CUST-05086,Female,0,Yes,Yes,59,3,89.7,5380.89,3,0.85,2,15.41,8,3.0,Month-to-Month,Credit Card,None,Standard,Paid,0
CUST-05087,Female,1,Yes,No,18,2,102.95,1842.21,9,2.45,7,61.32,10,6.0,Month-to-Month,PayPal,DSL,Premium,Paid,0
CUST-05088,Male,0,No,Yes,10,1,36.25,406.22,4,0.32,16,73.93,7,3.0,Month-to-Month,Bank Transfer,DSL,Basic,Referral,0
CUST-05089,Male,0,No,No,38,5,69.7,2692.03,6,1.38,13,67.51,9,5.0,One-Year,Bank Transfer,Fiber Optic,Basic,Social,0
CUST-05090,Male,0,Yes,No,63,5,86.71,5455.27,4,0.79,7,99.1,13,2.0,Month-to-Month,Bank Transfer,Fiber Optic,Standard,Paid,0
CUST-05091,Male,0,No,No,27,3,30.34,795.2,9,14.58,8,4.77,26,10.0,Month-to-Month,Bank Transfer,DSL,Basic,Organic,0
CUST-05092,Male,1,Yes,No,4,3,35.0,137.83,11,6.65,8,51.52,3,4.0,One-Year,Bank Transfer,Fiber Optic,Standard,Referral,1
CUST-05093,Female,1,Yes,No,69,5,83.4,5790.11,12,6.75,8,41.85,3,7.0,Two-Year,Credit Card,Fiber Optic,Premium,Social,0
CUST-05094,Female,1,Yes,No,32,5,106.87,3370.54,5,7.07,4,19.89,9,6.0,Month-to-Month,PayPal,DSL,Standard,Paid,0
CUST-05095,Female,1,Yes,Yes,13,1,86.04,1058.38,2,0.48,15,89.05,21,8.0,Month-to-Month,PayPal,Fiber Optic,Basic,Organic,0
CUST-05096,Male,0,No,No,44,1,23.62,1113.51,13,0.77,1,14.35,22,6.0,Month-to-Month,Check,DSL,Basic,Social,1
CUST-05097,Male,0,Yes,Yes,23,2,117.04,2655.25,5,1.78,15,50.46,24,7.0,Two-Year,Bank Transfer,Fiber Optic,Basic,Paid,1
CUST-05098,Female,0,Yes,No,67,2,33.95,2292.4,9,3.96,11,19.21,20,9.0,Month-to-Month,Bank Transfer,DSL,Premium,Referral,0
CUST-05099,Female,1,Yes,Yes,21,5,43.26,898.27,5,5.0,8,43.65,7,6.0,One-Year,Bank Transfer,DSL,Standard,Referral,0
CUST-05100,Male,1,No,No,40,3,117.5,4691.98,12,1.49,15,,19,7.0,Month-to-Month,PayPal,DSL,Standard,Social,1
CUST-05101,Female,0,No,No,39,5,97.1,3858.55,1,3.49,18,70.06,13,10.0,Two-Year,PayPal,None,Standard,Paid,0
CUST-05102,Male,1,Yes,Yes,18,4,113.66,2041.58,0,3.41,8,70.04,20,7.0,Month-to-Month,Bank Transfer,DSL,Premium,Referral,0
CUST-05103,Male,0,No,No,36,4,100.66,3605.99,5,3.66,10,21.51,15,0.0,Two-Year,Check,Fiber Optic,Premium,Organic,0
CUST-05104,Female,0,No,No,8,5,85.17,667.9,6,4.05,8,2.29,27,8.0,Month-to-Month,Credit Card,DSL,Standard,Paid,1
CUST-05105,Male,0,No,Yes,46,3,48.46,2203.77,11,16.65,9,72.01,23,9.0,One-Year,PayPal,Fiber Optic,Basic,Organic,0
CUST-05106,Female,1,No,No,54,4,52.69,2811.66,7,,7,,29,6.0,Month-to-Month,Credit Card,DSL,Standard,Social,0
CUST-05107,Female,0,Yes,No,68,2,114.73,7776.47,3,1.4,10,39.02,26,8.0,Month-to-Month,Check,None,Standard,Social,0
CUST-05108,Female,0,No,Yes,24,2,106.06,2628.66,1,1.74,0,84.39,14,0.0,Month-to-Month,PayPal,Fiber Optic,Standard,Social,0
CUST-05109,Male,0,No,Yes,21,3,55.95,1210.5,12,12.94,15,40.95,11,10.0,Month-to-Month,PayPal,DSL,Basic,Paid,0
CUST-05110,Male,1,No,Yes,39,5,57.33,2218.48,7,1.94,1,46.54,8,9.0,Month-to-Month,Check,Fiber Optic,Premium,Social,0
CUST-05111,Female,1,No,No,50,1,49.77,2537.55,14,0.97,19,95.79,10,1.0,Month-to-Month,Bank Transfer,None,Basic,Referral,0
CUST-05112,Male,1,Yes,Yes,71,3,52.61,3656.16,4,,7,90.91,5,7.0,Month-to-Month,Credit Card,DSL,Basic,Organic,0
CUST-05113,Male,1,No,No,2,2,106.07,280.92,3,3.52,13,9.09,10,9.0,One-Year,Check,DSL,Standard,Organic,0
CUST-05114,Male,1,No,Yes,17,5,21.05,422.62,4,4.29,0,86.68,26,8.0,Month-to-Month,Check,Fiber Optic,Standard,Organic,0
CUST-05115,Male,1,No,Yes,19,3,63.61,1320.32,6,1.95,6,49.46,5,2.0,Two-Year,PayPal,DSL,Premium,Social,0
CUST-05116,Female,1,Yes,Yes,19,1,114.28,2221.97,2,2.18,18,79.8,26,2.0,Month-to-Month,Bank Transfer,Fiber Optic,Premium,Organic,0
CUST-05117,Male,0,No,Yes,33,1,74.26,2472.56,1,0.05,10,35.21,1,0.0,Two-Year,Credit Card,None,Basic,Referral,0
CUST-05118,Female,0,No,No,62,4,65.04,4097.32,11,1.44,9,95.72,4,5.0,Month-to-Month,Credit Card,None,Standard,Social,0
CUST-05119,Female,0,Yes,Yes,3,2,51.24,122.42,10,,6,79.66,26,2.0,One-Year,PayPal,DSL,Basic,Referral,1
CUST-05120,Male,1,Yes,Yes,58,1,27.39,1568.92,7,6.48,13,44.94,15,6.0,One-Year,Credit Card,DSL,Premium,Social,0
CUST-05121,Female,1,No,Yes,44,1,42.45,1864.53,7,5.92,13,36.07,9,1.0,Month-to-Month,Credit Card,Fiber Optic,Basic,Referral,0
CUST-05122,Male,1,Yes,No,44,1,29.05,1346.46,7,3.45,10,21.1,5,4.0,Month-to-Month,Bank Transfer,Fiber Optic,Premium,Social,0
CUST-05123,Male,0,No,No,49,2,32.67,1558.03,8,2.25,19,27.54,0,3.0,Month-to-Month,Bank Transfer,DSL,Standard,Organic,0
CUST-05124,Female,1,Yes,No,9,4,36.35,279.06,4,,11,44.21,6,1.0,Two-Year,Credit Card,Fiber Optic,Standard,Paid,0
CUST-05125,Male,1,Yes,No,54,5,50.2,2722.79,11,3.42,17,35.42,4,10.0,Two-Year,Credit Card,Fiber Optic,Premium,Social,0
CUST-05126,Male,0,No,No,18,3,21.1,415.71,0,0.85,9,64.41,20,1.0,Month-to-Month,Bank Transfer,Fiber Optic,Basic,Social,0
CUST-05127,Female,1,No,No,37,5,115.01,4220.38,11,6.35,9,63.55,28,7.0,Month-to-Month,Credit Card,Fiber Optic,Standard,Social,0
CUST-05128,Female,1,Yes,Yes,49,4,32.38,1620.23,11,0.41,11,19.35,7,4.0,Month-to-Month,Check,Fiber Optic,Basic,Referral,1
CUST-05129,Female,1,No,No,43,1,58.31,2575.96,7,2.41,6,26.08,1,6.0,Month-to-Month,Credit Card,Fiber Optic,Premium,Organic,0
CUST-05130,Female,0,Yes,No,23,4,107.95,2542.94,4,,15,4.52,29,3.0,Month-to-Month,Credit Card,Fiber Optic,Basic,Social,1
CUST-05131,Female,0,No,Yes,29,2,30.66,906.71,13,6.2,9,38.25,20,9.0,One-Year,PayPal,DSL,Basic,Referral,0
CUST-05132,Male,0,No,Yes,34,5,68.36,2319.72,12,6.2,5,47.35,11,,One-Year,Bank Transfer,None,Basic,Referral,0
CUST-05133,Female,0,Yes,Yes,3,5,104.48,400.22,13,1.24,6,10.51,23,9.0,Month-to-Month,Bank Transfer,Fiber Optic,Premium,Referral,0
CUST-05134,Female,1,No,Yes,52,1,75.7,3936.98,0,1.01,6,8.51,20,4.0,Month-to-Month,PayPal,DSL,Basic,Organic,0
CUST-05135,Male,1,Yes,Yes,8,1,41.03,375.29,9,0.17,19,26.78,22,10.0,Month-to-Month,Bank Transfer,Fiber Optic,Basic,Paid,0
CUST-05136,Female,0,No,No,33,3,93.55,3185.1,0,3.7,6,49.14,5,8.0,One-Year,Credit Card,Fiber Optic,Standard,Social,0
CUST-05137,Male,1,Yes,No,47,4,88.13,4184.07,0,0.55,4,98.34,10,9.0,Month-to-Month,PayPal,DSL,Standard,Social,0
CUST-05138,Female,0,No,Yes,6,3,56.22,287.46,0,4.08,13,91.51,15,1.0,Month-to-Month,PayPal,DSL,Standard,Social,0
CUST-05139,Male,1,No,No,71,1,24.63,1686.74,11,6.49,16,39.84,19,8.0,Month-to-Month,Credit Card,Fiber Optic,Basic,Organic,0
CUST-05140,Male,0,Yes,Yes,27,4,20.79,546.35,10,6.08,8,55.61,16,7.0,Month-to-Month,PayPal,None,Standard,Paid,0
CUST-05141,Male,1,Yes,Yes,2,4,102.54,240.55,13,4.9,8,55.97,8,0.0,One-Year,PayPal,Fiber Optic,Standard,Paid,0
CUST-05142,Female,0,Yes,No,47,5,52.16,2473.56,9,5.24,12,34.31,11,0.0,Month-to-Month,PayPal,Fiber Optic,Basic,Social,0
CUST-05143,Female,0,Yes,No,40,2,33.78,1461.43,8,9.28,13,85.69,12,6.0,Month-to-Month,PayPal,Fiber Optic,Premium,Referral,0
CUST-05144,Female,0,No,No,46,1,71.86,3327.09,2,7.55,2,29.16,2,7.0,One-Year,PayPal,DSL,Basic,Paid,0
CUST-05145,Male,1,No,Yes,54,4,112.08,6036.13,10,2.71,18,42.71,24,4.0,One-Year,Credit Card,Fiber Optic,Premium,Organic,0
CUST-05146,Female,1,No,Yes,34,4,20.85,652.17,13,11.88,7,90.69,19,10.0,Month-to-Month,Credit Card,Fiber Optic,Standard,Organic,0
CUST-05147,Female,1,No,Yes,59,3,25.61,1570.27,5,1.02,11,34.59,18,0.0,Two-Year,PayPal,Fiber Optic,Basic,Organic,0
CUST-05148,Female,1,Yes,Yes,27,4,61.7,1665.72,10,2.92,1,51.11,22,3.0,One-Year,Check,Fiber Optic,Standard,Social,0
CUST-05149,Female,0,No,No,39,1,87.6,3340.96,7,3.02,12,87.06,14,0.0,Two-Year,Credit Card,DSL,Standard,Referral,0
CUST-05150,Female,0,Yes,Yes,12,1,67.61,812.43,7,9.49,2,32.75,17,10.0,Two-Year,PayPal,DSL,Basic,Organic,0
CUST-05151,Female,1,Yes,No,45,3,109.75,4889.18,11,12.4,0,96.17,20,4.0,One-Year,PayPal,DSL,Standard,Referral,0
CUST-05152,Female,0,No,Yes,19,5,24.41,442.48,4,0.96,19,20.36,19,0.0,Month-to-Month,Check,DSL,Standard,Paid,0
CUST-05153,Female,1,No,No,50,3,54.01,2701.01,13,8.1,2,68.42,22,10.0,One-Year,Credit Card,Fiber Optic,Premium,Paid,1
CUST-05154,Female,0,Yes,Yes,57,4,55.13,3097.42,14,12.63,14,6.0,2,8.0,Month-to-Month,Check,DSL,Premium,Paid,0
CUST-05155,Male,0,Yes,Yes,61,5,54.01,3270.39,1,4.52,10,53.71,27,4.0,Month-to-Month,Credit Card,DSL,Premium,Social,0
CUST-05156,Male,0,No,No,66,2,68.77,4501.52,7,1.19,4,15.94,15,6.0,Month-to-Month,Check,DSL,Standard,Organic,0
CUST-05157,Male,1,Yes,No,9,3,99.06,855.65,0,10.3,7,62.85,23,8.0,Month-to-Month,Credit Card,DSL,Basic,Referral,1
CUST-05158,Female,1,Yes,Yes,10,4,51.79,467.48,5,2.15,2,61.68,1,2.0,Month-to-Month,Bank Transfer,Fiber Optic,Standard,Organic,0
CUST-05159,Male,0,No,No,66,1,94.45,6209.45,5,0.99,12,,14,2.0,One-Year,Bank Transfer,DSL,Basic,Social,0
CUST-05160,Female,0,No,No,28,3,34.65,925.37,9,2.11,16,92.48,13,9.0,Two-Year,Check,Fiber Optic,Premium,Paid,0
CUST-05161,Female,1,No,Yes,2,3,76.07,181.47,5,3.03,7,89.14,6,2.0,One-Year,PayPal,Fiber Optic,Standard,Organic,0
CUST-05162,Female,0,No,No,21,2,57.51,1217.72,5,0.41,18,73.5,26,7.0,Month-to-Month,Bank Transfer,Fiber Optic,Premium,Organic,0
CUST-05163,Male,1,No,Yes,60,2,73.92,4495.0,11,3.15,3,71.97,14,9.0,Two-Year,Bank Transfer,Fiber Optic,Basic,Paid,0
CUST-05164,Female,1,No,Yes,26,3,30.77,894.48,11,0.65,18,6.82,26,0.0,Two-Year,Check,DSL,Basic,Paid,0
CUST-05165,Female,1,No,Yes,6,5,115.35,725.94,0,14.92,15,32.36,13,3.0,Month-to-Month,Bank Transfer,DSL,Basic,Organic,0
CUST-05166,Female,0,Yes,Yes,52,3,110.62,5774.79,5,6.07,1,20.32,17,0.0,Two-Year,Check,Fiber Optic,Standard,Referral,0
CUST-05167,Female,1,No,Yes,14,5,102.64,1473.97,11,4.33,16,38.85,17,7.0,One-Year,Bank Transfer,Fiber Optic,Premium,Referral,0
CUST-05168,Female,0,No,Yes,26,4,109.28,2864.56,1,0.89,1,10.92,19,2.0,Month-to-Month,Credit Card,Fiber Optic,Premium,Paid,1
CUST-05169,Male,1,Yes,No,1,1,34.67,37.18,8,11.73,19,31.83,18,0.0,Month-to-Month,Check,DSL,Standard,Social,1
CUST-05170,Male,0,No,No,43,5,70.37,3024.54,7,5.98,13,57.09,24,8.0,One-Year,Credit Card,None,Standard,Referral,0
CUST-05171,Female,1,Yes,Yes,32,3,51.79,1606.23,10,1.66,4,16.62,6,0.0,Two-Year,Check,Fiber Optic,Basic,Referral,0
